Date,NAV
2025-10-09,80.397066
2025-10-10,80.019967
2025-10-13,80.132757
2025-10-14,80.342486
2025-10-15,80.656187
2025-10-16,80.580805
2025-10-17,80.472192
2025-10-20,80.663296
2025-10-21,80.717897
2025-10-22,80.65832
2025-10-23,80.698758
2025-10-24,80.863563
2025-10-27,81.052101
2025-10-28,81.062834
2025-10-29,80.970089
2025-10-30,80.804008
2025-10-31,80.763304
2025-11-03,80.190062
2025-11-04,80.092074
2025-11-05,80.166062
2025-11-06,80.139403
2025-11-07,80.091507
2025-11-10,80.33467
2025-11-11,80.336992
2025-11-12,80.435122
2025-11-13,80.218667
2025-11-14,80.163141
2025-11-17,80.095948
2025-11-18,80.034881
2025-11-19,80.084321
2025-11-20,80.125709
2025-11-21,80.158176
2025-11-24,80.331143
2025-11-25,80.492407
2025-11-26,80.62317
2025-11-28,80.777272
2025-12-01,80.303261
2025-12-02,80.409819
2025-12-03,80.531226
2025-12-04,80.510825
2025-12-05,80.547691
2025-12-08,80.426194
2025-12-09,80.400212
2025-12-10,80.399193
2025-12-11,80.527593
2025-12-12,80.412406
2025-12-15,80.484274
2025-12-16,80.425937
2025-12-17,80.420151
2025-12-18,80.568109
2025-12-19,80.244642
2025-12-22,80.314096
2025-12-23,80.339349
2025-12-24,80.374526
2025-12-26,80.412589
2025-12-29,80.471809
2025-12-30,80.538723
2025-12-31,80.553456
2026-01-02,80.573035
2026-01-05,80.710187
2026-01-06,80.766866
2026-01-07,80.795094
2026-01-08,80.78894
2026-01-09,80.884609
2026-01-12,80.887833
2026-01-13,80.9455
2026-01-14,80.900757
2026-01-15,80.967197
2026-01-16,80.973863
2026-01-20,80.806362
2026-01-21,80.995
2026-01-22,81.105713
2026-01-23,81.085409
2026-01-26,81.112085
2026-01-27,81.096283
2026-01-28,81.01499
2026-01-29,80.91823
2026-01-30,80.926838
2026-02-02,80.611672
2026-02-03,80.534459
2026-02-04,80.534062
2026-02-05,80.473676
2026-02-06,80.637587
2026-02-09,80.738655
2026-02-10,80.803301
2026-02-11,80.757942
2026-02-12,80.679592
2026-02-13,80.690811
2026-02-17,80.694682
2026-02-18,80.859058
2026-02-19,80.834885
2026-02-20,80.849819
2026-02-23,80.798337
2026-02-24,80.744604
2026-02-25,80.787758
2026-02-26,80.753274
2026-02-27,80.5819
2026-03-02,80.185669
2026-03-03,80.092066
2026-03-04,80.370691
2026-03-05,80.197023
2026-03-06,79.905995
2026-03-09,79.95971
2026-03-10,80.141846
2026-03-11,79.938583
2026-03-12,79.542043
2026-03-13,79.30766
2026-03-16,79.509184
2026-03-17,79.730928
2026-03-18,79.529801
2026-03-19,79.285653
2026-03-20,79.045353
2026-03-23,79.342689
2026-03-24,79.193258
2026-03-25,79.453157
2026-03-26,79.01476
2026-03-27,78.627611
2026-03-30,78.843007
2026-03-31,79.354698
2026-04-01,79.258499
2026-04-02,79.247493
2026-04-06,79.477894
2026-04-07,79.433872
2026-04-08,79.947799
2026-04-09,80.089721
2026-04-10,79.961531
2026-04-13,80.050802
2026-04-14,80.342029
2026-04-15,80.297368
2026-04-16,80.249395
2026-04-17,80.516662
2026-04-20,80.48752
2026-04-21,80.330782
2026-04-22,80.390214
2026-04-23,80.265805
2026-04-24,80.343401
2026-04-27,80.336581
2026-04-28,80.259426
2026-04-29,80.071451
2026-04-30,80.227322
2026-05-01,79.964899
2026-05-04,79.757697
2026-05-05,79.866296
2026-05-06,80.055242
2026-05-07,79.92294
2026-05-08,79.986727
2026-05-11,79.914931
2026-05-12,79.70836
2026-05-13,79.786512
2026-05-14,79.866718
2026-05-15,79.514076
2026-05-18,79.519014
2026-05-19,79.327053
2026-05-20,79.66363
2026-05-21,79.716988
2026-05-22,79.784231
2026-05-26,80.017639
2026-05-27,80.03619
2026-05-28,80.088208
2026-05-29,80.170848
2026-06-01,79.701163
2026-06-02,79.757143
2026-06-03,79.591096
2026-06-04,79.700575
2026-06-05,79.406236
2026-06-08,79.471493
2026-06-09,79.506691
2026-06-10,79.445072
2026-06-11,79.674127
2026-06-12,79.796391
2026-06-15,80.012734
2026-06-16,79.960383
2026-06-17,79.82087
2026-06-18,79.85091
2026-06-22,79.811003
2026-06-23,79.746945
2026-06-24,79.803319
2026-06-25,79.786868
2026-06-26,79.752197
2026-06-29,79.860965
2026-06-30,79.900804
2026-07-01,79.515796
2026-07-02,79.615425
2026-07-06,79.713401
2026-07-07,79.693746
2026-07-08,79.523894
2026-07-09,79.66268
2026-07-10,79.613471
2026-07-13,79.501876
2026-07-14,79.55266
2026-07-15,79.691525
2026-07-16,79.68794
2026-07-17,79.630146
2026-07-20,79.643666
2026-07-21,79.594514
2026-07-22,79.46949
2026-07-23,79.130566
2026-07-24,79.185212
2026-07-27,79.214701
2026-07-28,79.260331
2026-07-29,79.123845
2026-07-30,79.31439
2026-07-31,79.264143
2026-08-03,79.153108
2026-08-04,79.401353
2026-08-05,79.36727
2026-08-06,79.331795
2026-08-07,79.492075
2026-08-10,79.393567
2026-08-11,79.405632
2026-08-12,79.501278
2026-08-13,79.644313
2026-08-14,79.626305
2026-08-17,79.568103
2026-08-18,79.425983
2026-08-19,79.604374
2026-08-20,79.442665
2026-08-21,79.497793
2026-08-24,79.56398
2026-08-25,79.707562
2026-08-26,79.721359
2026-08-27,79.793139
2026-08-28,79.713542
2026-08-31,79.656464
2026-09-01,79.070336
2026-09-02,79.118113
2026-09-03,79.20258
2026-09-04,79.141365
2026-09-08,79.124819
2026-09-09,78.947379
2026-09-10,78.618105
2026-09-11,78.710972
2026-09-14,78.509638
2026-09-15,78.384314
2026-09-16,78.454223
2026-09-17,78.630548
2026-09-18,78.425347
